id,trail_id,trail_name,description,latitude,longitude,park_name,distance,url,,,
173,187,Skyline Blvd Park Entrance (Sibley),"<p>
	Sibley has so much: views of the Bay as well as Mt Diablo and Contra Costa County, labyrinths to get spiritual with, an off-leash policy for dog walkers, trees and shade, and wide open spaces to take in the sun. &nbsp;Sitting at the top of the ridge, Sibley can be very hot, windy, foggy or cold depending on the season and time of day. &nbsp;It&#39;s not a big park, but a great one to explore.</p>
",37.8475,-122.199,Sibley Volcanic Regional Preserve,1444.05,http://www.ebparks.org/,,,
174,188,Botanic Garden Staging Area near South Park Drive,NULL,37.8926,-122.243,Tilden Regional Park,1446.12,http://www.ebparks.org/,,,
175,189,South Park Drive Staging Area at Padre Picnic Area,NULL,37.889,-122.234,Tilden Regional Park,1445.67,http://www.ebparks.org/,,,
176,190,South Park Drive Staging Area at Big Springs Trail,NULL,37.8904,-122.237,Tilden Regional Park,1445.8,http://www.ebparks.org/,,,
177,191,Golf Course Entrance,NULL,37.8872,-122.246,Tilden Regional Park,1446.32,http://www.ebparks.org/,,,
178,192,Central Park Drive Park Entrance,NULL,37.896,-122.256,Tilden Regional Park,1446.78,http://www.ebparks.org/,,,
179,193,Shasta Road Park Entrance,NULL,37.8912,-122.249,Tilden Regional Park,1446.46,http://www.ebparks.org/,,,
180,194,Brazil Building Staging Area,NULL,37.8936,-122.245,Tilden Regional Park,1446.24,http://www.ebparks.org/,,,
181,195,Golf Course Drive Staging Area,NULL,37.8833,-122.245,Tilden Regional Park,1446.31,http://www.ebparks.org/,,,
182,196,Frontage Road Staging Area at University Avenue,NULL,37.8655,-122.305,The Brickyard,1449.69,http://www.parks.ca.gov/,,,
183,197,Aquatic Park-Bolivar Dr 1,,37.8646,-122.302,Aquatic Park,1449.49,http://www.ci.berkeley.ca.us/,,,
184,198,Aquatic Park-Bolivar Dr 2,NULL,37.8515,-122.296,The Brickyard,1449.32,http://www.parks.ca.gov/,,,
185,199,Wellesley Drive Walk-In Entrance,NULL,37.9125,-122.153,Russell Tree Farm  Lafayette,1441.11,http://www.universityofcalifornia.edu/,,,
186,200,Hiddenbrooke Trail,NULL,38.1628,-122.197,Sky Valley Open Space,1441.76,http://www.ci.vallejo.ca.us/GovSite/,,,
187,201,EBMUD-Mt View Ln,NULL,37.8832,-122.131,EBMUD,1440.1,http://www.ebmud.com/,,,
188,202,Monticello Road Walk-In Entrance,NULL,37.9035,-122.125,Briones Regional Park,1439.61,http://www.ebparks.org/,,,
189,203,Springhill Road Walk-In Entrance,NULL,37.9153,-122.122,Briones Regional Park,1439.41,http://www.ebparks.org/,,,
190,204,Wallin Drive Walk-In Entrance,NULL,37.9967,-122.137,Carquinez Strait Regional Shoreline,1439.6,http://www.ebparks.org/,,,
191,205,F Street Walk-In Entrance,NULL,38.0018,-122.137,Carquinez Strait Regional Shoreline,1439.58,http://www.ebparks.org/,,,
192,206,Mt. Wanda-Alhambra Valley Rd,NULL,37.978,-122.127,Mt. Wanda,1439.19,http://www.nps.gov/,,,
193,207,Lafayette Ridge Staging Area,NULL,37.9064,-122.101,Briones Regional Park,1438.29,http://www.ebparks.org/,,,
194,208,Briones Road Staging Area,NULL,37.9541,-122.135,Briones Regional Park,1439.83,http://www.ebparks.org/,,,
195,210,Acalanes Ridge Open Space-Piper Ridge Ct,NULL,37.9154,-122.096,Acalanes Ridge Open Space,1437.98,http://www.ci.walnut-creek.ca.us/,,,
196,211,Alhambra Creek Staging Area,NULL,37.958,-122.124,Briones Regional Park,1439.17,http://www.ebparks.org/,,,
197,212,Toyon Road Walk-In Entrance,NULL,37.9353,-122.11,Briones Regional Park,1438.6,http://www.ebparks.org/,,,
198,213,Gloria Terrace Parking Lot,NULL,37.9394,-122.101,Briones Regional Park,1438.09,http://www.ebparks.org/,,,
199,214,Acalanes Ridge Open Space-Alfred Ave,NULL,37.9115,-122.08,Acalanes Ridge Open Space,1437.12,http://www.ci.walnut-creek.ca.us/,,,
200,215,Acalanes Ridge Open Space-Camino Verde Cir,NULL,37.916,-122.092,Acalanes Ridge Open Space,1437.73,http://www.ci.walnut-creek.ca.us/,,,
201,216,Acalanes Ridge Open Space-Ramsay Cir,NULL,37.9176,-122.085,Acalanes Ridge Open Space,1437.34,http://www.ci.walnut-creek.ca.us/,,,
202,217,Sunrise Ridge Drive Walk-In Entrance,NULL,37.9512,-122.116,Briones Regional Park,1438.82,http://www.ebparks.org/,,,
203,218,Tavan Estates Drive Walk-In Entrance,NULL,37.9581,-122.117,Briones Regional Park,1438.83,http://www.ebparks.org/,,,
204,219,Panorama Drive Walk-In Entrance,NULL,37.9094,-122.141,Briones Regional Park,1440.47,http://www.ebparks.org/,,,
205,220,Foster Street Walk-In Entrance,NULL,38.0166,-122.144,Martinez Regional Shoreline,1439.85,http://www.ebparks.org/,,,
206,221,N. Court Street Staging Area,NULL,38.0208,-122.137,Martinez Regional Shoreline,1439.43,http://www.ebparks.org/,,,
207,222,Park Office Staging Area at Pine Tree Trail,NULL,37.9644,-122.14,Briones Regional Park,1440.04,http://www.ebparks.org/,,,
208,223,Alhambra Park,NULL,38.0175,-122.139,Martinez Regional Shoreline,1439.6,http://www.ebparks.org/,,,
209,224,Joe Dimaggio Drive Staging Area,NULL,38.0208,-122.134,Martinez Regional Shoreline,1439.28,http://www.ebparks.org/,,,
210,225,Howe Homestead Park - Kovar Trail,,37.8998,-122.05,Howe Homestead Park,1435.57,http://www.ci.walnut-creek.ca.us/,,,
211,226,Rankin Park Walk-In Entrance,NULL,38.0155,-122.145,Carquinez Strait Regional Shoreline,1439.91,http://www.ebparks.org/,,,
212,227,Gustin Ranch Open Space,NULL,37.9873,-122.153,Sky Ranch,1440.56,http://www.muirheritagelandtrust.org/,,,
213,228,Pine Meadow GC-Center Ave,NULL,37.9836,-122.091,Hidden Lakes Park,1437.22,http://www.cityofmartinez.org/,,,
214,229,Hidden Lakes Park-Silverlake Way,NULL,37.9821,-122.087,Hidden Lakes Park,1437.01,http://www.cityofmartinez.org/,,,
215,230,Nejedly Staging Area,NULL,38.0181,-122.147,Carquinez Strait Regional Shoreline,1440.03,http://www.ebparks.org/,,,
216,231,Hidden Lakes Park,NULL,37.9772,-122.09,Hidden Lakes Park,1437.22,http://www.cityofmartinez.org/,,,
217,232,Reservoir Street Walk-In Entrance,NULL,38.0436,-122.188,Carquinez Strait Regional Shoreline,1442.08,http://www.ebparks.org/,,,
218,233,Winslow Street Walk-In Entrance,NULL,38.0541,-122.208,Carquinez Strait Regional Shoreline,1443.07,http://www.ebparks.org/,,,
219,234,Prospect Avenue Walk-In Entrance,NULL,38.0458,-122.186,Carquinez Strait Regional Shoreline,1441.94,http://www.ebparks.org/,,,
220,235,Waterbird Way Staging Area,NULL,38.0254,-122.099,Point Edith Wildlife Area,1437.34,http://www.slc.ca.gov/,,,
221,236,Bull Valley Staging Area,NULL,38.0491,-122.197,Carquinez Strait Regional Shoreline,1442.53,http://www.ebparks.org/,,,
222,237,Carquinez Scenic Drive Walk-In Entrance to District Service Road,NULL,38.0411,-122.187,Carquinez Strait Regional Shoreline,1442.02,http://www.ebparks.org/,,,
223,238,Crockett Blvd Staging Area,NULL,38.0485,-122.222,Crockett Hills Regional Park,1443.84,http://www.ebparks.org/,,,
224,239,Point Edith State Wildlife Area,NULL,38.0346,-122.07,Point Edith Wildlife Area,1435.72,http://www.slc.ca.gov/,,,
225,240,Canyon Oaks Drive Park Entrance,NULL,37.7754,-122.146,Leona Heights Regional Open Space,1441.73,http://www.ebparks.org/,,,
226,241,Parkridge Drive Walk-In Entrance,NULL,37.7904,-122.144,Anthony Chabot Regional Park,1441.51,http://www.ebparks.org/,,,
227,242,Merritt College Walk-In Entrance,NULL,37.7877,-122.164,Leona Heights Regional Open Space,1442.6,http://www.ebparks.org/,,,
228,243,Redwood Road Walk-In Entrance - Soaring Hawk Trail (north),NULL,37.7737,-122.121,Anthony Chabot Regional Park,1440.36,http://www.ebparks.org/,,,
229,244,Bort Meadow Staging Area,NULL,37.7775,-122.125,Anthony Chabot Regional Park,1440.57,http://www.ebparks.org/,,,
230,245,Skyline Blvd Walk-In Entrance,NULL,37.8218,-122.187,Joaquin Miller Park,1443.61,http://www.oaklandnet.com/,,,
231,246,Redwood Bowl Staging Area,NULL,37.8168,-122.18,Joaquin Miller Park,1443.26,http://www.oaklandnet.com/,,,
232,247,Skyline Blvd Park Entrance (Roberts),NULL,37.8129,-122.176,Joaquin Miller Park,1443.06,http://www.oaklandnet.com/,,,
233,248,Chabot Equestrian Center,NULL,37.7722,-122.129,Anthony Chabot Regional Park,1440.85,http://www.ebparks.org/,,,
234,249,Dimond Canyon Park,,37.8183,-122.207,Joaquin Miller Park,1444.69,http://www.oaklandnet.com/,,,
235,250,Sunset Trail/Fernwood Picnic Site,"<p>
	AC Transit 339 which runs to and from Fruitvale BART stops at this trailhead. Lots of hiking, trail running, picnicing accessible from here. Jump on the Sunset trail from here to start your adventure.&nbsp;</p>
",37.8099,-122.183,Joaquin Miller Park,1443.49,http://www.oaklandnet.com/,,,
236,251,Big Bear Staging Area,NULL,37.7989,-122.154,Anthony Chabot Regional Park,1441.98,http://www.ebparks.org/,,,
237,252,Main Park Staging Area,NULL,37.8162,-122.05,"Las Trampas Regional Wilderness
",1436.21,http://www.ebparks.org/,,,
238,253,Skyline Blvd Park Entrance (Huckleberry),NULL,37.8428,-122.195,"Huckleberry Botanic Regional Preserve
",1443.9,http://www.ebparks.org/,,,
239,254,Pinehurst Road Walk-In Entrance,NULL,37.8408,-122.185,"Huckleberry Botanic Regional Preserve
",1443.35,http://www.ebparks.org/,,,
240,255,Pinehurst Gate Staging Area,NULL,37.8012,-122.136,EBMUD,1440.99,http://www.ebmud.com/,,,
241,256,Bollinger Canyon Road Park Entrance,NULL,37.8121,-122.044,"Las Trampas Regional Wilderness
",1435.91,http://www.ebparks.org/,,,
242,257,Shoreline Park,,37.7479,-122.252,Shoreline Park,1447.7,http://www.ci.alameda.ca.us/,,,
243,258,Wayside Staging Area,NULL,37.8043,-122.146,Redwood Regional Park,1441.51,http://www.ebparks.org/,,,
244,259,Canyon Meadow Staging Area,NULL,37.8065,-122.148,Redwood Regional Park,1441.59,http://www.ebparks.org/,,,
245,260,Skyline Gate Staging Area,NULL,37.8318,-122.185,Redwood Regional Park,1443.43,http://www.ebparks.org/,,,
246,261,Skyline Blvd Parking/Trudeau Center,NULL,37.8034,-122.177,Redwood Regional Park,1443.21,http://www.ebparks.org/,,,
247,262,Redwood Equestrian Arena Walk-In Entrance,NULL,37.8002,-122.171,Redwood Regional Park,1442.88,http://www.ebparks.org/,,,
248,263,Redwood Road Walk-In Entrance at Monteiro Trail,NULL,37.8066,-122.167,Redwood Regional Park,1442.63,http://www.ebparks.org/,,,
249,264,MacDonald Staging Area,NULL,37.7983,-122.151,Redwood Regional Park,1441.82,http://www.ebparks.org/,,,
250,265,Redwood Road Park Entrance,,37.8003,-122.145,Redwood Regional Park,1441.51,http://www.ebparks.org/,,,
251,266,Niles Staging Area,NULL,37.5781,-121.969,Alameda Creek Regional Trail,1433.69,http://www.ebparks.org/,,,
252,267,May Road Park Entrance,NULL,37.6062,-122.02,Dry Creek/Pioneer Regional Park,1436.21,http://www.ebparks.org/,,,
253,268,Garin Avenue Park,NULL,37.6293,-122.029,Garin/Dry Creek Regional Park,1436.53,http://www.ebparks.org/,,,
254,269,Thorup Lane Walk-In Entrance at Ziele Creek Drive,NULL,37.6473,-122.037,Garin/Dry Creek Regional Park,1436.8,http://www.ebparks.org/,,,
255,270,Augustin-Bernal Park,NULL,37.6366,-121.905,Augustin Bernal Park,1429.71,http://www.ci.pleasanton.ca.us/,,,
256,271,Main Parking Lot,NULL,37.6707,-121.844,Shadow Cliffs Regional Recreation Area,1426.13,http://www.ebparks.org/,,,
257,272,Stanley Blvd Walk-In Entrance,NULL,37.6713,-121.849,Shadow Cliffs Regional Recreation Area,1426.4,http://www.ebparks.org/,,,
258,273,Future Park (Dougherty Hills Dev.),NULL,37.718,-121.914,Dougherty Hills Open Space,1429.6,http://www.ci.dublin.ca.us/,,,
259,274,Brigadoon Way Walk-In Entrance,NULL,37.7025,-121.963,Dublin Hills,1432.36,http://www.ebparks.org/,,,
260,275,Ursa Way Walk-In Entrance,NULL,37.6885,-122.051,Five Canyons trail corridor,1437.26,http://www.ebparks.org/,,,
261,276,Gordon E. Oliver Eden Shores Park,NULL,37.6115,-122.097,Eden Landing Ecological Reserve,1440.39,http://www.dfg.ca.gov/,,,
262,280,Beard Staging Area,NULL,37.587,-122.039,Alameda Creek Regional Trail,1437.42,http://www.ebparks.org/,,,
263,281,Alameda Creek Trail Walk-In Entrance (west),NULL,37.567,-122.001,Alameda Creek Quarries Reg. Rec. Area,1435.53,http://www.ebparks.org/,,,
264,282,Alameda Creek Trail Walk-In Entrance (east),NULL,37.5682,-121.99,Alameda Creek Quarries Reg. Rec. Area,1434.9,http://www.ebparks.org/,,,
265,283,Isherwood Staging Area,NULL,37.5726,-122.014,Alameda Creek Quarries Reg. Rec. Area,1436.16,http://www.ebparks.org/,,,
266,284,Palo Alto Baylands,,37.4575,-122.108,Baylands Preserve,1442.26,http://www.cityofpaloalto.org/com,,,
267,285,Shoreline at Mountain View,,37.4326,-122.088,Mountain View Shoreline Park,1441.36,http://www.ci.mtnview.ca.us/,,,
268,286,Ravenswood Open Space Preserve,,37.4759,-122.124,Ravenswood OSP,1442.98,http://www.openspace.org,,,
269,287,Fremont Central Park-Padre Pky,NULL,37.5474,-121.969,Fremont Central Park,1433.94,http://www.ci.fremont.ca.us/,,,
270,288,Fremont Central Park-Stevenson Blvd,NULL,37.5574,-121.962,Fremont Central Park,1433.47,http://www.ci.fremont.ca.us/,,,
271,289,Bayfront Park Recreation Area-Marsh Rd,,37.4902,-122.177,Bayfront Park Recreation Area,1445.74,http://www.menlopark.org/,,,
272,290,Breakwater Avenue Walk-In Entrance,NULL,37.6236,-122.136,Hayward Regional Shoreline,1442.37,http://www.ebparks.org/,,,
273,291,Baumberg Tract,,37.6189,-122.124,Eden Landing Ecological Reserve,1441.79,http://www.dfg.ca.gov/,,,
274,292,Tennessee Valley,"<p>
	Tennessee Valley is an amazing offshoot of the Marin Headlands, with hiking trails that suit the whole family. The Tennessee Valley Trail is mostly level; it begins at the parking area and travels 1.7 miles to Tennessee Beach. For the more adventurous hiker, there are a number of other trails leading into the hills above Tennessee Valley.</p>
<div>
	With it&#39;s many trails, Tennessee Valley is well suited for the whole family. The area contains a bevy of wildlife; from mighty raptors to common swallows, the birds of the valley will keep your eyes on the skies. The skies are not the only place to view wildlife; the valley is teeming with deer, coyote, and on an occasion you might even see a bobcat.</div>
<div>
	&nbsp;</div>
<div>
	For more information please contact the Marin Headlands Visitor Center at (415) 331-1540</div>
<div>
	&nbsp;</div>
<div>
	More information from the National Park Service <a href=http://www.nps.gov/goga/planyourvisit/tennessee_valley.htm"" target=""_blank"">here</a>.&nbsp;</div>",,,,,,,,
",37.8608,-122.536,Golden Gate National Recreation Area - Marin""",1462.23,http://www.nps.gov/,,,,,,,,,
275,293,Golden Gate Bridge (Marin),,37.8323,-122.482,Golden Gate National Recreation Area - Marin,1459.54,http://www.nps.gov/,,,
276,294,Fort Baker,,37.8361,-122.475,Golden Gate National Recreation Area - Marin,1459.11,http://www.nps.gov/,,,
277,297,Twin Peaks,NULL,37.75,-122.447,Golden Gate Park,1458.29,http://www.sfgov.org/,,,
278,298,Crissy Field - East Beach,"<p>
	Crissy Field is a stunning place to walk or bike on a flat, hard-packed promenade with iconic views of the Bay and Golden Gate Bridge. A wide, fully accessible trail winds through Crissy Field between Marina Green and Fort Point. See more from GGNPC <a href=http://www.parksconservancy.org/visit/park-sites/crissy-field.html"" target=""_blank"">here</a>. &nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<a href=""http://www.presidio.gov/explore/Pages/crissy-field-picnic-east-beach-west-bluffs.aspx"" target=""_blank"">More info on the Presido Trust site</a>.&nbsp;</p>",,,,,,,,,,,
",37.8055,-122.453,Golden Gate National Recreation Area - San Francisco""",1458.13,http://www.nps.gov/,,,,,,,,,
279,299,Lobos Creek Trail,,37.7885,-122.482,Presidio,1459.87,http://www.nps.gov/,,,
280,300,Inspiration Point,"<p>
	Amazing views of Angel Island and the San Francisco Bay from here!</p>
<p>
	<a href=http://www.presidio.gov/directions/"" target=""_blank"">Great maps of Presidio</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	<a href=""http://www.presidio.gov/NR/rdonlyres/A26635BC-AE79-4EDA-846B-BF5700B926A5/0/PresidioTrailsMap_SEPT2010.pdf"" target=""_blank"">Trail Map of Presidio</a></p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	<a href=""http://www.presidio.gov/NR/rdonlyres/9DE6832B-2937-4456-9D19-0AE5C2E4FAF9/0/PresidioBikeMapPRINTABLE.pdf"" target=""_blank"">Bike Trail Map of Presidio</a></p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	Bay Hiker has great photos and info on this <a href=""http://bahiker.com/sfhikes/inspoint.html"" target=""_blank"">here</a>.</p>",,,,,,,,,,,
",37.7921,-122.458,Presidio,1458.55,http://www.nps.gov/
281,301,Rodeo Beach/Fort Cronkhite""","<p>
	From the parking lot at the end of Mitchell Road is a<br />
	two-mile paved loop that climbs steeply on the Coastal Trail for .75 mile to Battery Townsley, then returns to Fort Cronkhite on Old Bunker Road passing the entrance to the Marine Mammal Center.<br />
	<br />
	Barrier Free Access: Wheelchair users may require<br />
	assistance on the steep climb to Battery Townsley. From here the Coastal Trail leading to the left is inaccessible but just past the Battery turn right onto paved Old Bunker Road which has a gentle grade but is worn in places. It leads downhill one mile to a locked vehicle gate. If locked, you may have to retrace your route.</p>
",37.8322,-122.54,Golden Gate National Recreation Area - Marin,1462.65,http://www.nps.gov/,,,,,
282,302,Bunker Road,"<p>
	Rodeo Valley winds through the heart of the Marin Headlands and is edged by grassy, wind-swept hillsides. The valley and lagoon offer habitat for birds, butterflies, and bobcats&mdash;as well as miles of backcountry and coastal trails.</p>
<p>
	See more information <a href=http://www.parksconservancy.org/visit/park-sites/rodeo-lagoon-valley.html"" target=""_blank"">here </a>from the Parks Conservancy.</p>",,,,,,,,
",37.8325,-122.512,Golden Gate National Recreation Area - Marin""",1461.17,http://www.nps.gov/,,,,,,,,,
283,303,Palomarin,,37.9342,-122.747,Point Reyes National Seashore,1473.14,http://www.nps.gov/,,,
284,304,Five Brooks,,37.9974,-122.758,Point Reyes National Seashore,1473.25,http://www.nps.gov/,,,
285,305,Sky,,38.0549,-122.838,Point Reyes National Seashore,1477.17,http://www.nps.gov/,,,
286,306,Morgan Territory Road Walk-In Entrance at the Highland Ridge Trail,NULL,37.8356,-121.811,Morgan Territory Regional Preserve,1423.08,http://www.ebparks.org/,,,
287,307,Morgan Territory Road Walk-In Entrance at Raven Trail,NULL,37.8393,-121.817,Morgan Territory Regional Preserve,1423.41,http://www.ebparks.org/,,,
288,308,Morgan Territory Road Walk-In Entrance at Miwok Trail,NULL,37.8265,-121.802,Morgan Territory Regional Preserve,1422.68,http://www.ebparks.org/,,,
289,309,Morgan Territory Regional Park - Park Entrance,"<p>
	A stunning park! &nbsp;The trails are wide open and long with views of Mt Diablo and the surrounding valleys. &nbsp;</p>
<p>
	This is a great place for kids with big trails, little poison oak, rocks to climb, trees to climb, and so much more. <a href=http://www.goingoutsidekids.com/search/label/Morgan%20Territory"" target=""_blank"">Click here</a> for more about what to do at Morgan Territory with kids.</p>",,,,,,,,
",37.8176,-121.796,Morgan Territory Regional Preserve""",1422.41,http://www.ebparks.org/,,,,,,,,,
290,310,Finley Road Walk-In Entrance,NULL,37.8228,-121.855,Mount Diablo State Park,1425.58,http://www.parks.ca.gov/,,,
291,311,Morgan Ranch/Red Corral,NULL,37.8514,-121.847,Mount Diablo State Park,1424.95,http://www.parks.ca.gov/,,,
292,312,Curry Point,NULL,37.852,-121.925,Mount Diablo State Park,1429.19,http://www.parks.ca.gov/,,,
293,313,County Line Staging Area,NULL,37.7729,-121.74,Los Vaqueros Watershed,1419.74,http://www.ccwater.com/,,,
294,314,"Sugarloaf Recreation Area
-Lariat Ln",NULL,37.8708,-122.035,"Sugarloaf Recreation Area
",1434.98,http://www.ci.walnut-creek.ca.us/,,,
